id_buku;isbn;title;penulis_full;tempat;penerbit;year;sinta_id;_sys_date_processed;category;nama_versi_kepegawaian;nama_versi_akademik;jenis_pegawai;jurusan;fakultas
37745;9786025542077;Slamming Prediction on Advanced Multihull Marine Crafts;Eko B Djatmiko;Surabaya;ITS PRESS;2017;6042695;2022-11-10 00:07:24;;Prof. Ir. Eko Budi Djatmiko, M.Sc., Ph.D.;Prof. Ir. Eko Budi Djatmiko, M.Sc., Ph.D.;Dosen;Teknik Kelautan;Fakultas Teknologi Kelautan
37744;9786029494518;Perilaku dan Operabilitas Bangunan Laut di Atas Gelombang Acak;Eko B Djatmiko;Surabaya;ITS PRESS;2012;6042695;2022-11-10 00:07:24;;Prof. Ir. Eko Budi Djatmiko, M.Sc., Ph.D.;Prof. Ir. Eko Budi Djatmiko, M.Sc., Ph.D.;Dosen;Teknik Kelautan;Fakultas Teknologi Kelautan
48017;9786027430945;SMART CITY: KONSEP, MODEL, & TEKNOLOGI;Bangun Muljo Sukojo... [et al.];Surabaya;Asosiasi Sistem Informasi Indonesia (AISINDO);2019;6060644;2022-11-10 00:07:24;lainnya;Eddy Setyo Koenhardono, S.T., M.Sc.;Dr. Eddy Setyo Koenhardono, S.T., M.Sc.;Dosen;Teknik Sistem Perkapalan;Fakultas Teknologi Kelautan
84730;9786020917481;Panduan penilaian kerusakan dan kerugian akibat bencana;Machsus ... [et al.];Surabaya;ITS Press;2016;6066387;2022-11-10 00:07:24;;Machsus, S.T., M.T.;Dr. Machsus, S.T., M.T.;Dosen;D4 Teknik Infrastruktur Sipil;Fakultas Vokasi
84994;9786021765210;Mitigasi dan Adaptasi Perubahan Iklim dari ITS untuk Bangsa;;Surabaya;Pusat Studi Kebumian dan Bencana ITS;2015;6066387;2022-11-10 00:07:24;;Machsus, S.T., M.T.;Dr. Machsus, S.T., M.T.;Dosen;D4 Teknik Infrastruktur Sipil;Fakultas Vokasi
84993;9786021765227;Manajemen Bencana dari ITS untuk Bangsa;;Surabaya;Pusat Studi Kebumian dan Bencana ITS;2015;6066387;2022-11-10 00:07:24;;Machsus, S.T., M.T.;Dr. Machsus, S.T., M.T.;Dosen;D4 Teknik Infrastruktur Sipil;Fakultas Vokasi
38569;9786025022128;KIMIA 1;Taslim Ersam...[et al.];Surabaya;Media Bersaudara, CV;2018;6067353;2022-11-10 00:07:24;buku ajar;Drs. Refdinal Nawfa, M.S.;Drs. Refdinal Nawfa, M.Sc.;Dosen;Kimia;Fakultas Sains dan Analitika Data
48017;9786027430945;SMART CITY: KONSEP, MODEL, & TEKNOLOGI;Bangun Muljo Sukojo... [et al.];Surabaya;Asosiasi Sistem Informasi Indonesia (AISINDO);2019;6074757;2022-11-10 00:07:24;lainnya;Senja Aprela Agustin, S.T., M.Ds.;Senja Aprela Agustin, S.T., M.Ds.;Dosen;Desain Komunikasi Visual;Fakultas Desain Kreatif dan Bisnis Digital
40151;9786020917757;Produksi biogas dari limbah berbahan lignoselulosa;Penulis Tri Widjaja;;ITS Press;2017;6075098;2022-11-10 00:07:24;;Prof. Dr. Ir. Tri Widjaja, M.Eng.;Prof. Dr. Ir. Tri Widjaja, M.Eng;Dosen;S3 Teknik Kimia;Fakultas Teknologi Industri dan Rekayasa Sistem
89144;9786239551346;Bangkit bersama masyarakat di era pandemi Covid-19;Sutikno, Soedarso, Novianti Ika Sari;;PT ITS Tekno Sains;2020;6096136;2022-11-10 00:07:24;;Sayatman, S.Sn., M.Si.;Sayatman, S.Sn., M.Si.;Dosen;Desain Komunikasi Visual;Fakultas Desain Kreatif dan Bisnis Digital
16622;9786020917207;Metode statistika menggunakan SAS;Pratnya Paramitha Oktaviana, Shofi Andari;Surabaya;ITS Press;2015;6099811;2022-11-10 00:07:24;;Shofi Andari, S.Stat., M.Si.;Shofi Andari, S.Stat., M.Si.;Dosen;Statistika;Fakultas Sains dan Analitika Data
16661;9786025542121;Azas teknik kimia I;Lailatul Qadariyah ... [et al.];Surabaya;ITS Press;2018;6104851;2022-11-10 00:07:24;;Prof.Dr. Lailatul Qadariyah, S.T., M.T.;Prof.Dr. Lailatul Qadariyah, S.T., M.T.;Dosen;Teknik Kimia;Fakultas Teknologi Industri dan Rekayasa Sistem
98295;9786236633113;Jejak ilmu dan rindu di negeri formosa;"penulis, Dwi Lastomo ; editor, Dwi Lastomo";;CV. Sintesa Prophetica;2020;6108695;2022-11-10 00:07:24;;;;;;
41154;6028811823;Indonesia Mengajar 2;Pengajar Muda II (Dwi Lastomo, dkk);Bandung;Bentang Mizan;2012;6108695;2022-11-10 00:07:24;;;;;;
136267;9786230235467;Mengenal lebih dekat baterai dan ultracapacitor [sumber elektronis];Vita Lystianingrum;Yogyakarta;Deepublish;2021;6111176;2022-11-10 00:07:24;buku referensi;Vita Lystianingrum Budiharto Putri, S.T., M.Sc., Ph.D.;Vita Lystianingrum Budiharto Putri, S.T., M.Sc., Ph.D.;Dosen;Teknik Elektro;Fakultas Teknologi Elektro dan Informatika Cerdas
136266;9786230234873;Mengenal lebih dekat baterai dan ultracapacitor;Vita Lystianingrum;Yogyakarta;Deepublish;2021;6111176;2022-11-10 00:07:24;buku referensi;Vita Lystianingrum Budiharto Putri, S.T., M.Sc., Ph.D.;Vita Lystianingrum Budiharto Putri, S.T., M.Sc., Ph.D.;Dosen;Teknik Elektro;Fakultas Teknologi Elektro dan Informatika Cerdas
57453;9786239356873;Bisikan Perempuan dari Alam;"Endang C. Purba; Nova M. Ashuri; Eka Hesdianti; Larissa D. Salaki; Meliza S. Worabai; Prescillia R. Putri; Rai Savitri; Revina I. Putri";Lampung;CV. Agree Media Publishing;2020;6114518;2022-11-10 00:07:24;buku monograf;Nova Maulidina Ashuri, S.Si., M.Si.;Nova Maulidina Ashuri, S.Si., M.Si.;Dosen;Biologi;Fakultas Sains dan Analitika Data
57452;9786025525230;Struktur hewan;"Awik Puji Dyah Nurhidayati, Nova Maulidina Ashuri ; editor,  Edwin Setiawan ... [et al.]";Surabaya;CV. Sinar Gamedia;2019;6114518;2022-11-10 00:07:24;buku ajar;Nova Maulidina Ashuri, S.Si., M.Si.;Nova Maulidina Ashuri, S.Si., M.Si.;Dosen;Biologi;Fakultas Sains dan Analitika Data
57451;9786021775622;Nearshore aquaculture: keramba jaring apung (KJA) teknik budidaya dan penanggulangan penyakit;"Dewi Hidayati; Nova Maulidina Ashuri; Syamsul Arifudin";Surabaya;Pusat Studi Kelautan LPPM ITS;2018;6114518;2022-11-10 00:07:24;buku monograf;Nova Maulidina Ashuri, S.Si., M.Si.;Nova Maulidina Ashuri, S.Si., M.Si.;Dosen;Biologi;Fakultas Sains dan Analitika Data
60643;9786027567382;Filsafat Pancasila : identitas Indonesia;Seodarso;;Pustaka Radja;2012;6117002;2022-11-10 00:07:24;;Dr. Soedarso, S.S., M.Hum.;Dr. Soedarso, S.S., M.Hum.;Dosen;Studi Pembangunan;Fakultas Desain Kreatif dan Bisnis Digital
60644;9789791613842;Filsafat Ilmu dan Etika;Soedarso, Heri Santoso;Yogyakarta;Pustaka Rasmedia;2007;6117002;2022-11-10 00:07:24;;Dr. Soedarso, S.S., M.Hum.;Dr. Soedarso, S.S., M.Hum.;Dosen;Studi Pembangunan;Fakultas Desain Kreatif dan Bisnis Digital
56223;9789799017246;Kemitraan dalam Penguatan Sistem Inovasi Nasional;Tatang A. Taufik;Jakarta;Dewan Riset Nasional (DRN);2010;6117032;2022-11-10 00:07:24;;Dr. Ir. Tatang Akhmad Taufik, M.Sc.;Dr. Ir. Tatang Akhmad Taufik, M.Sc.;Dosen;Manajemen Bisnis;Fakultas Desain Kreatif dan Bisnis Digital
56224;9799344182;Pengembangan Sistem Inovasi Daerah: Perspektif Kebijakan;Tatang A. Taufik;Jakarta;Badan Pengkajian dan Penerapan Teknologi (BPPT) da;2005;6117032;2022-11-10 00:07:24;;Dr. Ir. Tatang Akhmad Taufik, M.Sc.;Dr. Ir. Tatang Akhmad Taufik, M.Sc.;Dosen;Manajemen Bisnis;Fakultas Desain Kreatif dan Bisnis Digital
56228;9799344255;KOherensi Kebijakan Inovasi Nasional dan Daerah;Widodo, Agus, dan Taufik, Tatang A. (eds);Jakarta;Badan Pengkajian dan Penerapan Teknologi (BPPT);2005;6117032;2022-11-10 00:07:24;;Dr. Ir. Tatang Akhmad Taufik, M.Sc.;Dr. Ir. Tatang Akhmad Taufik, M.Sc.;Dosen;Manajemen Bisnis;Fakultas Desain Kreatif dan Bisnis Digital
56225;979â??98496â??16;Penyediaan Teknologi, Komersialisasi Hasil Litbang, dan Aliansi Strategis;Tatang A. Taufik;Jakarta;Badan Pengkajian dan Penerapan Teknologi (BPPT) da;2004;6117032;2022-11-10 00:07:24;;Dr. Ir. Tatang Akhmad Taufik, M.Sc.;Dr. Ir. Tatang Akhmad Taufik, M.Sc.;Dosen;Manajemen Bisnis;Fakultas Desain Kreatif dan Bisnis Digital
56226;9799344107;Pemetarencanaan (Roadmapping): Konsep, Metode dan Implikasi Kebijakan;Tatang A. Taufik;Jakarta;Badan Pengkajian dan Penerapan Teknologi (BPPT);2003;6117032;2022-11-10 00:07:24;;Dr. Ir. Tatang Akhmad Taufik, M.Sc.;Dr. Ir. Tatang Akhmad Taufik, M.Sc.;Dosen;Manajemen Bisnis;Fakultas Desain Kreatif dan Bisnis Digital
56227;9799344085;Survei Literasi Komputer 2001;Tatang A. Taufik (Ed);Jakarta;Badan Pengkajian dan Penerapan Teknologi (BPPT);2002;6117032;2022-11-10 00:07:24;;Dr. Ir. Tatang Akhmad Taufik, M.Sc.;Dr. Ir. Tatang Akhmad Taufik, M.Sc.;Dosen;Manajemen Bisnis;Fakultas Desain Kreatif dan Bisnis Digital
31040;9789795052126;Analisis dan Perancangan Berorientasi Obyek;SHOLIQ;Bandung;Mutiara Indah;2010;6124001;2022-11-10 00:07:24;;Sholiq, S.T., M.Kom.;Dr. Sholiq, S.T., M.Kom.;Dosen;Sistem Informasi;Fakultas Teknologi Elektro dan Informatika Cerdas
31041;9797561708;Pemodelan Sistem Informasi Berorientasi Objek;SHOLIQ;Yogyakarta;Graha Ilmu;2007;6124001;2022-11-10 00:07:24;;Sholiq, S.T., M.Kom.;Dr. Sholiq, S.T., M.Kom.;Dosen;Sistem Informasi;Fakultas Teknologi Elektro dan Informatika Cerdas
62274;9786025542848;Modul petrophysics analysis menggunakan interactive petrophysics 3.5;Widya Utama ... [et al.];Surabaya;ITS Press;2020;6124886;2022-11-10 00:07:24;buku ajar;Dr. Ir. Widya Utama, DEA;Dr. Ir. Widya Utama, DEA;Dosen;Teknik Geofisika;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
100843;9786233180009;Pengolahan data micro-earthquake pengantar evaluasi reservoir panas bumi;Widya Utama, Sherly Ardhya Garini;Surabaya;ITS Press;2020;6124886;2022-11-10 00:07:24;buku referensi;Dr. Ir. Widya Utama, DEA;Dr. Ir. Widya Utama, DEA;Dosen;Teknik Geofisika;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
16661;9786025542121;Azas teknik kimia I;Lailatul Qadariyah ... [et al.];Surabaya;ITS Press;2018;6127607;2022-11-10 00:07:24;;Eva Oktavia Ningrum, S.T., M.S.;Dr. Eng. Eva Oktavia Ningrum, S.T., M.S.;Dosen;D4 Teknologi Rekayasa Kimia Industri;Fakultas Vokasi
96594;9786233180054;Kumpulan paper terpilih di bidang sains dan teknologi kelautan-kebumian;Pusat Penelitian Sains Dan Teknologi Kelautan-kebumian (STKK) DRPM-ITS;Surabaya;ITS Press;2020;6127694;2022-11-10 00:07:24;;Prof. Ir. I Ketut Aria Pria Utama, M.Sc., Ph.D.;Prof. Ir. I Ketut Aria Pria Utama, M.Sc., Ph.D.;Dosen;Teknik Perkapalan;Fakultas Teknologi Kelautan
61025;9786237568896;Karakteristik tanah tidak jenuh;"Ria Asih Aryani Soemitro dan Dwa Desa Warnana ; editor, Edi Warsidi";;ITB Press;2020;6128900;2022-11-10 00:07:24;;Dr. Dwa Desa Warnana, S.Si., M.Si.;Dr. Dwa Desa Warnana, S.Si., M.Si.;Dosen;Teknik Geofisika;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
57577;9789790115019;PEFI4206 â?? Elektronika;Purwanto fajar H.M, Dwa Desa warnana, Endang Susilowati;Tangerang Selatan;Universitas Terbuka;2011;6128900;2022-11-10 00:07:24;;Dr. Dwa Desa Warnana, S.Si., M.Si.;Dr. Dwa Desa Warnana, S.Si., M.Si.;Dosen;Teknik Geofisika;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
57576;9796898276;PEFI4205 â?? Alat dan Metode Pengukuran;Artoto Arkundato, Lutfi Rahman, Sutisna, Imam Rafiâ??i, Dwa Desa Warnana, Endarko;Tangerang Selatan;Universitas Terbuka;2007;6128900;2022-11-10 00:07:24;;Dr. Dwa Desa Warnana, S.Si., M.Si.;Dr. Dwa Desa Warnana, S.Si., M.Si.;Dosen;Teknik Geofisika;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
57575;9790110065;PEFI4208 â?? Termodinamika;Dwa Desa Warnana;Tangerang Selatan;Universitas Terbuka;2007;6128900;2022-11-10 00:07:24;;Dr. Dwa Desa Warnana, S.Si., M.Si.;Dr. Dwa Desa Warnana, S.Si., M.Si.;Dosen;Teknik Geofisika;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
57574;9796899922;PEFI4310 â?? Gelombang;Artoto Arkundato, Dwa Desa Warnana, Sutisna, Imam Rafii;Tangerang Selatan;Universitas Terbuka;2007;6128900;2022-11-10 00:07:24;;Dr. Dwa Desa Warnana, S.Si., M.Si.;Dr. Dwa Desa Warnana, S.Si., M.Si.;Dosen;Teknik Geofisika;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
96594;9786233180054;Kumpulan paper terpilih di bidang sains dan teknologi kelautan-kebumian;Pusat Penelitian Sains Dan Teknologi Kelautan-kebumian (STKK) DRPM-ITS;Surabaya;ITS Press;2020;6136454;2022-11-10 00:07:24;;Dr. Eko Yuli Handoko, S.T., M.T.;Dr. Eko Yuli Handoko, S.T., M.T.;Dosen;Teknik Geomatika;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
100431;9786232282865;Teknologi konversi energi angin : ekstraksi daya maksimum sebagai usaha peningkatan efisiensi;Ratna Ika Putri ... [et al.];Yogyakarta;Graha Ilmu;2019;6165227;2022-11-10 00:07:24;buku referensi;Dr.Eng. Ardyono Priyadi, S.T., M.Eng.;Dr.Eng. Ardyono Priyadi, S.T., M.Eng.;Dosen;Teknik Elektro;Fakultas Teknologi Elektro dan Informatika Cerdas
47757;9786237110385;Kestabilan Transient;"Dr. Eng. Ardyono Priyadi, ST, M.Eng; Dr. Irrine Budi Sulistiawati, ST, MT";Yogyakarta;Teknosain;2019;6165227;2022-11-10 00:07:24;;Dr.Eng. Ardyono Priyadi, S.T., M.Eng.;Dr.Eng. Ardyono Priyadi, S.T., M.Eng.;Dosen;Teknik Elektro;Fakultas Teknologi Elektro dan Informatika Cerdas
5731;9786026324238;"Mikro hidro; strategi memanfaatkan energi murah dan ramah lingkungan";"Lie Jasa;I Putu Ardana;Ardyono Priyadi;Mauridhi Hery Purnomo.";-;Teknosain;2017;6165227;2022-11-10 00:07:24;buku monograf;Dr.Eng. Ardyono Priyadi, S.T., M.Eng.;Dr.Eng. Ardyono Priyadi, S.T., M.Eng.;Dosen;Teknik Elektro;Fakultas Teknologi Elektro dan Informatika Cerdas
30768;9789812879868;Design of Arrhythmia Detection Device Based on Fingertip Pulse Sensor;R. Wahyu Kusuma, R. Al Aziz Abbie and Purnawarman Musa;Singapore;Springer;2016;6165227;2022-11-10 00:07:24;buku referensi;Dr.Eng. Ardyono Priyadi, S.T., M.Eng.;Dr.Eng. Ardyono Priyadi, S.T., M.Eng.;Dosen;Teknik Elektro;Fakultas Teknologi Elektro dan Informatika Cerdas
140210;9786029494273;Sistem Komunikasi Nirkabel Gelombang Milimeter;Gamantyo Hendrantoro;Surabaya;ITS Press;2012;6165374;2022-11-10 00:07:24;buku monograf;Prof. Ir. Gamantyo Hendrantoro, M.Eng., Ph.D.;Prof. Ir. Gamantyo Hendrantoro, M.Eng., Ph.D.;Dosen;Teknik Elektro;Fakultas Teknologi Elektro dan Informatika Cerdas
64358;9789791639408;Sistem TV Digital dan Prospeknya di Indonesia;Hary Budiarto, Bambang Heru Tjahjono, Arief Rufiyanto, A.A.N. Ananda Kusuma, Gamantyo Hendrantoro, Satriyo Dharmanto;Jakarta;PT Multikom;2007;6165374;2022-11-10 00:07:24;buku monograf;Prof. Ir. Gamantyo Hendrantoro, M.Eng., Ph.D.;Prof. Ir. Gamantyo Hendrantoro, M.Eng., Ph.D.;Dosen;Teknik Elektro;Fakultas Teknologi Elektro dan Informatika Cerdas
141616;9781536168457;Lithium-Ion Batteries: Properties, Advantages and Limitations;"Shanshan Yin; Liujia Ma; Jian-Qiang Meng; Yonggao XIa; Peter Muller-Buschbaum; Ya-Jun Cheng; Huibing He; Jian Lu; Jianzhen Ban; Xiaoyan Wang; Zhuijun Xu; Kai S. Exner; Gunawan Nugroho; Nur Laila Hamidah";New York;Nova Science Publishers;2020;6177716;2022-11-10 00:07:24;lainnya;Nur Laila Hamidah, S.T., M.Sc.;Dr.Eng. Nur Laila Hamidah, S.T., M.Sc.;Dosen;Teknik Fisika;Fakultas Teknologi Industri dan Rekayasa Sistem
141617;9786233180061;Material maju untuk aplikasi energi masa depan;editor, Agung Purniawan ... [et al.];Surabaya;ITS Press;2020;6177716;2022-11-10 00:07:24;lainnya;Nur Laila Hamidah, S.T., M.Sc.;Dr.Eng. Nur Laila Hamidah, S.T., M.Sc.;Dosen;Teknik Fisika;Fakultas Teknologi Industri dan Rekayasa Sistem
40126;9795450514;Analisa Kelayakan Usaha - Dilengkapi dengan Kajian Manajemen Risiko;Maria Anityasari, Naning Aranti Wessiani;Surabaya;PT. Guna Widya;2011;6184145;2022-11-10 00:07:24;;Naning Aranti Wessiani, S.T., M.M.;Naning Aranti Wessiani, S.T., M.M.;Dosen;Teknik Sistem dan Industri;Fakultas Teknologi Industri dan Rekayasa Sistem
37448;9786020917573;Transformasi informasi : sederhana itu menyenangkan;Pujo Aji;Surabaya;ITS Press;2016;6198383;2022-11-10 00:07:24;;Dr.techn. Pujo Aji, S.T., M.T.;Dr.techn. Pujo Aji, S.T., M.T.;Dosen;Teknik Sipil;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
37447;9786029494884;Disain Kapasitas Struktur Daktail Tahan Gempa Kuat;Prof. Ir. Rachmat Purwono, MSc. IP-U HAKI  Dr. techn. Pujo Aji, ST, MT;Surabaya;ITS Press;2013;6198383;2022-11-10 00:07:24;;Dr.techn. Pujo Aji, S.T., M.T.;Dr.techn. Pujo Aji, S.T., M.T.;Dosen;Teknik Sipil;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
37446;9789798897849;Pemilihan Proporsi Campuran Beton sesuai ACI, SNI dan ASTM;Dr. techn. Pujo Aji, ST, MT  Prof. Ir. Rachmat Purwono, MSc. IP-U Haki;Surabaya;ITS Press;2011;6198383;2022-11-10 00:07:24;;Dr.techn. Pujo Aji, S.T., M.T.;Dr.techn. Pujo Aji, S.T., M.T.;Dosen;Teknik Sipil;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
37445;9789798897566;Pengendalian Mutu Beton sesuai SNI, ACI dan ASTM;Dr. techn. Pujo Aji, ST, MT  Prof. Ir. Rachmat Purwono, MSc. IP-U HAKI;Surabaya;ITS Press;2010;6198383;2022-11-10 00:07:24;;Dr.techn. Pujo Aji, S.T., M.T.;Dr.techn. Pujo Aji, S.T., M.T.;Dosen;Teknik Sipil;Fakultas Teknik Sipil, Perencanaan, dan Kebumian
44363;9786024730949;Permesinan bantu pada kapal modern volume 1 : permesinan geladak;Agoes Santoso, Semin, Muhammad Badrus Zaman;Surabaya;Airlangga University Press;2019;6198385;2022-11-10 00:07:24;;Dr.Eng. Muhammad Badrus Zaman, S.T., M.T.;Dr.Eng. Muhammad Badrus Zaman, S.T., M.T.;Dosen;Teknik Sistem Perkapalan;Fakultas Teknologi Kelautan
47985;9786024621520;Memacu ITS Menjadi Terdepan Di Era Revolusi Industri 4.0;Muhammad Badrus Zaman;Malang;Media Nusa Creative;2018;6198385;2022-11-10 00:07:24;;Dr.Eng. Muhammad Badrus Zaman, S.T., M.T.;Dr.Eng. Muhammad Badrus Zaman, S.T., M.T.;Dosen;Teknik Sistem Perkapalan;Fakultas Teknologi Kelautan
47984;9786020917153;Sistem Keselamatan Navigasi Kapal;Muhammad Badrus Zaman;Surabaya;ITS Press;2015;6198385;2022-11-10 00:07:24;;Dr.Eng. Muhammad Badrus Zaman, S.T., M.T.;Dr.Eng. Muhammad Badrus Zaman, S.T., M.T.;Dosen;Teknik Sistem Perkapalan;Fakultas Teknologi Kelautan
47983;9786029494952;Menggairahkan Industri Maritim;Muhammad Badrus Zaman;Surabaya;ITS Press;2014;6198385;2022-11-10 00:07:24;;Dr.Eng. Muhammad Badrus Zaman, S.T., M.T.;Dr.Eng. Muhammad Badrus Zaman, S.T., M.T.;Dosen;Teknik Sistem Perkapalan;Fakultas Teknologi Kelautan
73212;9786232564749;Realita dan rekomendasi pengelolaan sampah di kepulauan;"penulis, Achmad Baidowi ... [et.al.] ; editor, Handy Chandra ; penyunting, Bayu Nugraha";Bogor;PT Penerbit IPB Press;2020;6198398;2022-11-10 00:07:24;lainnya;Raja Oloan Saut Gurning, S.T., M.Sc., Ph.D.;Raja Oloan Saut Gurning, S.T., M.Sc., Ph.D.;Dosen;Teknik Sistem Perkapalan;Fakultas Teknologi Kelautan
30399;9789791715423;Manajemen Pelabuhan;Eko Hariyadi Budiyanto, Raja Oloan Saut Gurning;Surabaya;APE Publishing;2017;6198398;2022-11-10 00:07:24;;Raja Oloan Saut Gurning, S.T., M.Sc., Ph.D.;Raja Oloan Saut Gurning, S.T., M.Sc., Ph.D.;Dosen;Teknik Sistem Perkapalan;Fakultas Teknologi Kelautan
30402;9786021013649;Pengantar teori kebisingan mesin;"Agung Sudrajad, R.O. Saut Gurning ; editor, Maman Fathurrohman";Banten;Universitas Sultan Ageng Tirtayasa (Untirta Press);2016;6198398;2022-11-10 00:07:24;;Raja Oloan Saut Gurning, S.T., M.Sc., Ph.D.;Raja Oloan Saut Gurning, S.T., M.Sc., Ph.D.;Dosen;Teknik Sistem Perkapalan;Fakultas Teknologi Kelautan
30410;9789796190362;Indonesia ports seeking funds for expansion, in the book of Indonesia Economics Almanac 2009;Yosef Ardi, Saut Gurning, et.al;Jakarta;Pustaka Bisnis Indonesia;2009;6198398;2022-11-10 00:07:24;;Raja Oloan Saut Gurning, S.T., M.Sc., Ph.D.;Raja Oloan Saut Gurning, S.T., M.Sc., Ph.D.;Dosen;Teknik Sistem Perkapalan;Fakultas Teknologi Kelautan
30409;789796190287;Indonesian Port in 2008 what remain to be tackled? in the book of Indonesia Economic Almanac 2008;Yosef Ardi, Saut Gurning, et.al;Jakarta;Pustaka Bisnis Indonesia;2008;6198398;2022-11-10 00:07:24;;Raja Oloan Saut Gurning, S.T., M.Sc., Ph.D.;Raja Oloan Saut Gurning, S.T., M.Sc., Ph.D.;Dosen;Teknik Sistem Perkapalan;Fakultas Teknologi Kelautan
30401;4512345678906;Manajemen Bisnis Pelabuhan;Raja Oloan Saut Gurning, Eko Hariyadi Budianto;Surabaya;PT Andika Prasetya Ekawahana (APE) Publishing;2007;6198398;2022-11-10 00:07:24;;Raja Oloan Saut Gurning, S.T., M.Sc., Ph.D.;Raja Oloan Saut Gurning, S.T., M.Sc., Ph.D.;Dosen;Teknik Sistem Perkapalan;Fakultas Teknologi Kelautan
30408;9799747023;Metode perencanaan kebutuhan transportasi laut: Penghubung pulau-pulau kecil;Tarigan,H., Sjamsu, M., Chandra, H.,Gurning, .S;Jakarta;Pusat Riset Teknologi Kelautan, Departemen Kelauta;2002;6198398;2022-11-10 00:07:24;;Raja Oloan Saut Gurning, S.T., M.Sc., Ph.D.;Raja Oloan Saut Gurning, S.T., M.Sc., Ph.D.;Dosen;Teknik Sistem Perkapalan;Fakultas Teknologi Kelautan
44363;9786024730949;Permesinan bantu pada kapal modern volume 1 : permesinan geladak;Agoes Santoso, Semin, Muhammad Badrus Zaman;Surabaya;Airlangga University Press;2019;6198419;2022-11-10 00:07:24;;Prof.Dr.Ir. Agoes Santoso, M.Sc.;Prof.Dr.Ir. Agoes Santoso, M.Sc.;Dosen;Teknik Sistem Perkapalan;Fakultas Teknologi Kelautan
70524;9786236659106;Praktikum akuntansi manajerial;"Aang Kunaifi ; editor, Siskha Nur Khasanah ... [et al.]";Bandung;CV Cendekia Press;2020;6198439;2022-11-10 00:07:24;;Aang Kunaifi, S.E., MSA.Ak.;Aang Kunaifi, S.E., MSA.Ak.;Dosen;Manajemen Bisnis;Fakultas Desain Kreatif dan Bisnis Digital
70523;9786230215599;Praktikum pengantar akuntansi [sumber elektronis];Aang Kunaifi;Yogyakarta;Deepublish;2020;6198439;2022-11-10 00:07:24;;Aang Kunaifi, S.E., MSA.Ak.;Aang Kunaifi, S.E., MSA.Ak.;Dosen;Manajemen Bisnis;Fakultas Desain Kreatif dan Bisnis Digital
45194;9786020917498;Model Pembelajaran Laboratory based Education;Yusuf Bilfaqih, Aulia Siti Aisyah, Widiyastuti;Surabaya;ITS Press;2016;6198733;2022-11-10 00:07:24;;Yusuf Bilfaqih, S.T., M.T.;Yusuf Bilfaqih, S.T., M.T.;Dosen;Teknik Elektro;Fakultas Teknologi Elektro dan Informatika Cerdas
45142;9786022809623;Esensi Penyusunan Materi Pembelajaran Daring;Yusuf Bilfaqih, M Nur Qomarudin;Yogyakarta;Deepublish (CV Budi Utama);2015;6198733;2022-11-10 00:07:24;;Yusuf Bilfaqih, S.T., M.T.;Yusuf Bilfaqih, S.T., M.T.;Dosen;Teknik Elektro;Fakultas Teknologi Elektro dan Informatika Cerdas
45141;9786022809364;Esensi Pengembangan Pembelajaran Daring;Yusuf Bilfaqih, M. Nur Qomarudin;Yogyakarta;Deepublish (CV Budi Utama);2015;6198733;2022-11-10 00:07:24;;Yusuf Bilfaqih, S.T., M.T.;Yusuf Bilfaqih, S.T., M.T.;Dosen;Teknik Elektro;Fakultas Teknologi Elektro dan Informatika Cerdas
30649;9786025414923;Mengenal kode game belia dengan ScratchJr;Fajar Baskoro;Yogyakarta;Penebar Media Pustaka;2018;6199000;2022-11-10 00:07:24;;Fajar Baskoro, S.Kom., M.T.;Fajar Baskoro, S.Kom., M.T.;Dosen;Teknik Informatika;Fakultas Teknologi Elektro dan Informatika Cerdas
30645;9786025414879;Mahir membuat game multiplatform dengan construct;Fajar Baskoro;Yogyakarta;Penebar Media Pustaka;2018;6199000;2022-11-10 00:07:24;;Fajar Baskoro, S.Kom., M.T.;Fajar Baskoro, S.Kom., M.T.;Dosen;Teknik Informatika;Fakultas Teknologi Elektro dan Informatika Cerdas
30644;9786025414770;Terampil membuat game android dengan scratch;Fajar Baskoro;Yogyakarta;Penebar Media Pustaka;2018;6199000;2022-11-10 00:07:24;;Fajar Baskoro, S.Kom., M.T.;Fajar Baskoro, S.Kom., M.T.;Dosen;Teknik Informatika;Fakultas Teknologi Elektro dan Informatika Cerdas
30642;9786025414640;Tutorial animasi dengan scratch;Fajar Baskoro;Yogyakarta;Penebar Media Pustaka;2018;6199000;2022-11-10 00:07:24;;Fajar Baskoro, S.Kom., M.T.;Fajar Baskoro, S.Kom., M.T.;Dosen;Teknik Informatika;Fakultas Teknologi Elektro dan Informatika Cerdas
